encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
resnetse5,device:RealWorld_thigh:10,192,3,5,1,RealWorld_thigh,0.4409722222222222,0.366633797581118,0.46205357142857145,0.37600774583204927,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,2,RealWorld_thigh,0.46493055555555557,0.3953533879368929,0.4927455357142857,0.4059281098883969,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,3,RealWorld_thigh,0.5090277777777777,0.4663788212928474,0.5535714285714286,0.4988921947251428,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,4,RealWorld_thigh,0.5763888888888888,0.5585212136298477,0.5931919642857143,0.5466401193632077,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,5,RealWorld_thigh,0.6041666666666666,0.5921313023917847,0.6026785714285714,0.549947573665035,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,6,RealWorld_thigh,0.5961805555555556,0.5824138487718917,0.5998883928571429,0.5436681205545607,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,7,RealWorld_thigh,0.6083333333333333,0.5973616907019884,0.5954241071428571,0.5384892119607155,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,8,RealWorld_thigh,0.6059027777777778,0.5949164801614047,0.5959821428571429,0.5402981293896141,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,9,RealWorld_thigh,0.6267361111111112,0.6213072533603693,0.6004464285714286,0.5483722688791014,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,10,RealWorld_thigh,0.6444444444444445,0.6427582359682656,0.60546875,0.5595197746955849,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,11,RealWorld_thigh,0.6479166666666667,0.6464018241622022,0.61328125,0.5759814169032597,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,12,RealWorld_thigh,0.628125,0.6229508666591749,0.6043526785714286,0.5721933461239855,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,13,RealWorld_thigh,0.6236111111111111,0.6167707799966716,0.5965401785714286,0.5706345849753258,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,14,RealWorld_thigh,0.6194444444444445,0.6119892493492042,0.59375,0.5718839266943784,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,15,RealWorld_thigh,0.5520833333333334,0.5536541698662953,0.5161830357142857,0.5133431917279091,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,16,RealWorld_thigh,0.5670138888888889,0.5664645734943773,0.5703125,0.5539293310702348,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,17,RealWorld_thigh,0.5576388888888889,0.5561587177576252,0.5652901785714286,0.5500886778706551,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,18,RealWorld_thigh,0.5722222222222222,0.5687556006703505,0.5697544642857143,0.5531191037246912,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,19,RealWorld_thigh,0.55625,0.5531044779546471,0.55078125,0.5327665106290845,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
resnetse5,device:RealWorld_thigh:10,192,3,5,20,RealWorld_thigh,0.6291666666666667,0.619172327504336,0.5965401785714286,0.5792040288328842,14.909286499023438,14.909286499023438,tfc,10,100,device:MotionSense:10
