encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
cnnpff,device:MotionSense:10,192,0,5,1,MotionSense,0.30859375,0.1795589130144407,0.3098958333333333,0.17925863044708545,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,2,MotionSense,0.345703125,0.19587459456021997,0.3567708333333333,0.2064739908689973,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,3,MotionSense,0.3671875,0.23205886971668188,0.3958333333333333,0.25811728921485017,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,4,MotionSense,0.4345703125,0.34525478137084864,0.4479166666666667,0.3336031614647115,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,5,MotionSense,0.490234375,0.42628477393792236,0.5104166666666666,0.4171319895117733,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,6,MotionSense,0.54296875,0.49999667244077023,0.546875,0.46234064098722366,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,7,MotionSense,0.5830078125,0.5501873389139967,0.5859375,0.5105674727523399,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,8,MotionSense,0.6416015625,0.6215763666304625,0.6197916666666666,0.5562440193840266,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,9,MotionSense,0.6982421875,0.6855474062432491,0.6588541666666666,0.6039268156190177,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,10,MotionSense,0.7431640625,0.7349367769750055,0.7135416666666666,0.6746624245584621,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,11,MotionSense,0.7734375,0.7679094434718343,0.7369791666666666,0.705081437708626,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,12,MotionSense,0.7919921875,0.7883776759478102,0.7604166666666666,0.7283963681850336,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,13,MotionSense,0.802734375,0.8000254542673254,0.7786458333333334,0.7544405923425176,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,14,MotionSense,0.81640625,0.815126353289157,0.8046875,0.7982495976002631,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,15,MotionSense,0.828125,0.8272461980883569,0.8098958333333334,0.8042492361172409,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,16,MotionSense,0.83203125,0.8316915695970549,0.8255208333333334,0.8187487748868604,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,17,MotionSense,0.8408203125,0.8414156792334117,0.8177083333333334,0.8097467038837821,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,18,MotionSense,0.845703125,0.8462623887235664,0.8177083333333334,0.8102360451168377,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,19,MotionSense,0.84375,0.8445541884727555,0.8072916666666666,0.7994651347516625,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,20,MotionSense,0.849609375,0.8503209543830867,0.8151041666666666,0.8097894773074054,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,21,MotionSense,0.8486328125,0.8492844992196584,0.8072916666666666,0.8038409569140642,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,22,MotionSense,0.8466796875,0.8475551430192086,0.796875,0.7950611892147531,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,23,MotionSense,0.8505859375,0.851446141905896,0.7916666666666666,0.7907228080408807,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,24,MotionSense,0.853515625,0.8545970209848495,0.7890625,0.7861571533831451,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,25,MotionSense,0.853515625,0.8545970209848495,0.7864583333333334,0.7839460013955399,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,26,MotionSense,0.8544921875,0.855792819690044,0.7838541666666666,0.7864711130779575,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,27,MotionSense,0.85546875,0.8568416451555138,0.7734375,0.7771304610968058,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,28,MotionSense,0.8544921875,0.8558827108393778,0.7734375,0.778954854165915,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,29,MotionSense,0.857421875,0.8586767451028668,0.7708333333333334,0.7764740821215512,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,30,MotionSense,0.8603515625,0.8614317735461346,0.7708333333333334,0.7752359751005796,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
cnnpff,device:MotionSense:10,192,0,5,31,MotionSense,0.8603515625,0.861571552905284,0.765625,0.770037208568649,22.449111938476562,22.449111938476562,tfc,1,100,single:MotionSense:10
