encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
tstcc,device:RealWorld_thigh:10,192,1,5,1,RealWorld_thigh,0.35659722222222223,0.28203308345783956,0.31026785714285715,0.255681879418103,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,2,RealWorld_thigh,0.559375,0.49543330147806364,0.5814732142857143,0.517721117752784,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,3,RealWorld_thigh,0.6392361111111111,0.5883124121892408,0.6517857142857143,0.5984343844484754,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,4,RealWorld_thigh,0.6763888888888889,0.626929695427876,0.6696428571428571,0.6187897841543573,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,5,RealWorld_thigh,0.6961805555555556,0.660537065665145,0.6702008928571429,0.6220230144510777,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,6,RealWorld_thigh,0.7222222222222222,0.7067631065220249,0.6752232142857143,0.6361816710792905,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,7,RealWorld_thigh,0.6881944444444444,0.6937918803899437,0.68359375,0.6607855802219101,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,8,RealWorld_thigh,0.66875,0.6563232120332382,0.5719866071428571,0.5777468351464173,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,9,RealWorld_thigh,0.6663194444444445,0.6479161956678995,0.5965401785714286,0.5859352844441075,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
tstcc,device:RealWorld_thigh:10,192,1,5,10,RealWorld_thigh,0.7163194444444444,0.7188737138117314,0.5920758928571429,0.6085399142257669,127.09030151367188,127.09030151367188,lfr,10,100,single:RealWorld_thigh:10@full
