encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
tstcc,device:MotionSense:10,192,1,5,1,MotionSense,0.2197265625,0.17246155429693075,0.14322916666666666,0.0983066640961378,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,2,MotionSense,0.419921875,0.35481653493209026,0.3307291666666667,0.2587151019632771,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,3,MotionSense,0.607421875,0.5589681837833589,0.5286458333333334,0.4584626572378124,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,4,MotionSense,0.666015625,0.6205876370219026,0.5703125,0.5260540779310129,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,5,MotionSense,0.7158203125,0.6910074263665127,0.6380208333333334,0.6051466166114243,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,6,MotionSense,0.73046875,0.7060142969864104,0.65625,0.6208771275111322,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,7,MotionSense,0.7666015625,0.7549381492309829,0.6875,0.6616468099422078,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,8,MotionSense,0.7783203125,0.7690212689437961,0.6848958333333334,0.653043498697946,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,9,MotionSense,0.7783203125,0.7686653874994714,0.6901041666666666,0.6602664013146464,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,10,MotionSense,0.7373046875,0.7079765450295462,0.6484375,0.6030521519214986,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,11,MotionSense,0.7158203125,0.6647759510118894,0.625,0.5586528782536042,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,12,MotionSense,0.716796875,0.666033480370219,0.6197916666666666,0.5509994084295035,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,13,MotionSense,0.7216796875,0.6713619015129456,0.625,0.5555812988802241,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,14,MotionSense,0.724609375,0.6746364003632112,0.6276041666666666,0.5578764266263032,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,15,MotionSense,0.7275390625,0.6777504322776967,0.6276041666666666,0.5589537065010615,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,16,MotionSense,0.7275390625,0.677760931134781,0.6302083333333334,0.5612492616696082,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,17,MotionSense,0.7294921875,0.6808652002515289,0.6302083333333334,0.5612492616696082,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,18,MotionSense,0.7314453125,0.6819243954912243,0.6302083333333334,0.5612492616696082,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
tstcc,device:MotionSense:10,192,1,5,19,MotionSense,0.7314453125,0.6819243954912243,0.6302083333333334,0.5612492616696082,280.50376892089844,280.50376892089844,tfc,5,100,single:MotionSense:10@full
